chunk_id,evidence_id,knowledge_node_id,module_id,title,content,difficulty_level,source_ids,content_status,review_status
f0742f62-c9f4-5f8a-999d-ec0dd6dad892,8a6d4207-0b73-570f-88a9-0a286da9db8d,RAG-M07-N01,RAG-M07,父子检索、层级检索与长文档问答：层级节点,"知识点：父子检索、层级检索与长文档问答
主题：层级节点
同一文档可以递归拆成章节、段落和句群等多层节点。节点列表虽然可平面存储，但必须保留PARENT、CHILD、PREVIOUS和NEXT关系。
适用边界：父子关系必须可验证；权限在父子回溯时仍生效；长文档策略需与普通混合检索对比",3,"[""SRC-LLAMAINDEX-HIERARCHY""]",trusted_core,candidate_validated
5f4eccda-6f09-5765-a474-1fefb35f191c,8662dadf-3f31-5802-8bf9-9a4024d1fda3,RAG-M07-N01,RAG-M07,父子检索、层级检索与长文档问答：小块检索大块返回,"知识点：父子检索、层级检索与长文档问答
主题：小块检索大块返回
查询先匹配信息密度高的叶子节点，再按父关系补回必要章节。这样比直接检索大块更精确，也比只返回小块更完整。
适用边界：父子关系必须可验证；权限在父子回溯时仍生效；长文档策略需与普通混合检索对比",3,"[""SRC-LLAMAINDEX-HIERARCHY""]",trusted_core,candidate_validated
5b4a9cf8-96f5-587c-b7ed-8d27c2f15d0b,5beb2f8c-4908-51ba-b2b5-8020e17bcf3c,RAG-M07-N01,RAG-M07,父子检索、层级检索与长文档问答：合并与预算,"知识点：父子检索、层级检索与长文档问答
主题：合并与预算
多个叶子命中同一父节点时应合并去重；父节点过大时可只取相关窗口。上下文打包仍需遵守token预算和权限过滤。
适用边界：父子关系必须可验证；权限在父子回溯时仍生效；长文档策略需与普通混合检索对比",3,"[""SRC-LOST-MIDDLE-2024""]",trusted_core,candidate_validated
3ea339b4-3da0-57cf-833a-630a5812aac9,38a85343-ee96-5bb6-a36d-102b65702aee,RAG-M07-N01,RAG-M07,父子检索、层级检索与长文档问答：适用边界,"知识点：父子检索、层级检索与长文档问答
主题：适用边界
层级检索适合结构稳定的长文档。对独立FAQ、短事实或跨文档实体关系，普通混合检索或图检索可能更合适。
适用边界：父子关系必须可验证；权限在父子回溯时仍生效；长文档策略需与普通混合检索对比",3,"[""SRC-GRAPHRAG-OFFICIAL"", ""SRC-LLAMAINDEX-HIERARCHY""]",trusted_core,candidate_validated
be0259e4-7475-5cf3-8992-44bf31fc3194,98506802-b517-54d1-830d-4593bd3abca6,RAG-M07-N02,RAG-M07,GraphRAG、实体关系与局部/全局查询：图结构价值,"知识点：GraphRAG、实体关系与局部/全局查询
主题：图结构价值
文本相似度难以直接回答“谁依赖谁”“某故障经过哪些环节传播”等关系问题。图结构显式保存实体和关系，可执行邻域、路径或社区级查询。
适用边界：图边必须有来源证据；全局查询必须设置成本上限；图策略上线前需证明相对基线收益",4,"[""SRC-GRAPHRAG-OFFICIAL""]",trusted_core,candidate_validated
23155317-ab77-509f-8d05-1827f6913a0d,52ab22c2-b150-504d-a10c-3c4d2f8bf0e5,RAG-M07-N02,RAG-M07,GraphRAG、实体关系与局部/全局查询：Local Search,"知识点：GraphRAG、实体关系与局部/全局查询
主题：Local Search
局部查询把与特定实体相关的图数据和原文切片组合，适合围绕具体实体、关系和邻域的问题，并保留到原始文本的证据链。
适用边界：图边必须有来源证据；全局查询必须设置成本上限；图策略上线前需证明相对基线收益",4,"[""SRC-GRAPHRAG-OFFICIAL""]",trusted_core,candidate_validated
23b37e15-2774-5655-87f7-40d8b02fe464,2d40b0bf-895a-5c32-8073-ecf7ecf35403,RAG-M07-N02,RAG-M07,GraphRAG、实体关系与局部/全局查询：Global Search,"知识点：GraphRAG、实体关系与局部/全局查询
主题：Global Search
全局查询基于社区报告等摘要理解整个数据集的主要主题，通常资源消耗更高，适合“总体有哪些主要风险或趋势”等整体性问题。
适用边界：图边必须有来源证据；全局查询必须设置成本上限；图策略上线前需证明相对基线收益",4,"[""SRC-GRAPHRAG-OFFICIAL""]",trusted_core,candidate_validated
4f834270-c628-5538-b5be-6e105c569db4,34ab589e-3895-5dda-af1f-7ba8ebf76721,RAG-M07-N02,RAG-M07,GraphRAG、实体关系与局部/全局查询：图质量与边界,"知识点：GraphRAG、实体关系与局部/全局查询
主题：图质量与边界
实体归一化、关系方向、时间范围和来源必须可追溯。图抽取错误会被路径查询放大，因此需要抽样审核、冲突处理和与普通混合检索的消融比较。
适用边界：图边必须有来源证据；全局查询必须设置成本上限；图策略上线前需证明相对基线收益",4,"[""SRC-NIST-AI-RMF""]",trusted_core,candidate_validated
5268db10-a507-532c-86b6-5c2b2ccf2950,48d5743b-bdaa-59ed-9b3c-6afd2a6a238d,RAG-M07-N03,RAG-M07,Agentic RAG、问题分解与检索自修复：计划与工具选择,"知识点：Agentic RAG、问题分解与检索自修复
主题：计划与工具选择
Agent先识别子问题和证据类型，再从混合检索、层级检索、图查询、结构化查询或代码检索中选择工具。工具目录和权限由系统固定，不能由模型自行创造。
适用边界：工具与状态边由代码控制；循环有硬上限；高风险工具必须人工确认",4,"[""SRC-GRAPHRAG-OFFICIAL"", ""SRC-NIST-AI-RMF""]",trusted_core,candidate_validated
ba8bd2af-5dd6-56b1-a26b-2c3120ae5807,9122166e-62a5-5f90-aa9f-6b701a509ac9,RAG-M07-N03,RAG-M07,Agentic RAG、问题分解与检索自修复：证据检查循环,"知识点：Agentic RAG、问题分解与检索自修复
主题：证据检查循环
每次检索后检查关键子问题是否有足够、可信且不冲突的证据。若不足，可改写查询或切换工具；达到最大步数仍不足则拒答或转人工。
适用边界：工具与状态边由代码控制；循环有硬上限；高风险工具必须人工确认",4,"[""SRC-NIST-AI-RMF""]",trusted_core,candidate_validated
15c79bdf-c5cb-59eb-8486-a1ad5e961848,a06b3a62-37a7-5230-9a9a-f0ca5d15f1e9,RAG-M07-N03,RAG-M07,Agentic RAG、问题分解与检索自修复：确定性边界,"知识点：Agentic RAG、问题分解与检索自修复
主题：确定性边界
状态机应规定允许的节点、边、重试次数、超时和预算。Agent提供计划建议，Runtime验证后执行，避免模型直接控制数据库和高权限工具。
适用边界：工具与状态边由代码控制；循环有硬上限；高风险工具必须人工确认",4,"[""SRC-OWASP-PROMPT-INJECTION"", ""SRC-NIST-AI-RMF""]",trusted_core,candidate_validated
6a301e99-ed65-518b-970b-52f425e4b19b,6c831bf7-0966-5b49-bcb0-319c51feb9fa,RAG-M07-N03,RAG-M07,Agentic RAG、问题分解与检索自修复：评测与回放,"知识点：Agentic RAG、问题分解与检索自修复
主题：评测与回放
除答案质量外，还要评测平均工具调用数、无效循环率、计划成功率、恢复率、成本和可回放性，并与固定流水线比较。
适用边界：工具与状态边由代码控制；循环有硬上限；高风险工具必须人工确认",4,"[""SRC-NIST-AI-RMF""]",trusted_core,candidate_validated
1fe1900b-4b76-56c2-891c-347e3b495543,62932873-51ea-5a17-86b5-b386af4b4671,RAG-M07-N04,RAG-M07,结构化、代码与多模态知识路由：结构化知识,"知识点：结构化、代码与多模态知识路由
主题：结构化知识
固定字段、规则清单、指标和关系表优先使用SQL或受控查询，避免模型从文本化表格猜测数值。查询结果需携带表、字段、时间和过滤条件。
适用边界：精确数值优先结构化查询；代码保留符号关系；视觉证据保留原始资产引用",5,"[""SRC-NIST-AI-RMF""]",trusted_core,candidate_validated
44908675-1ad6-5693-8383-4957f92d648d,cc8a5bcb-a904-508d-becf-7c11bae4e059,RAG-M07-N04,RAG-M07,结构化、代码与多模态知识路由：代码知识,"知识点：结构化、代码与多模态知识路由
主题：代码知识
代码检索应按仓库、文件、符号、签名、注释和调用关系建立索引。只按固定字符切片可能把函数和依赖拆散，降低解释和修复质量。
适用边界：精确数值优先结构化查询；代码保留符号关系；视觉证据保留原始资产引用",5,"[""SRC-LLAMAINDEX-HIERARCHY""]",trusted_core,candidate_validated
eae33691-5fc7-5449-951f-8d71e2bc8c04,08c393ce-e227-59c9-b152-c945db8c3b40,RAG-M07-N04,RAG-M07,结构化、代码与多模态知识路由：多模态知识,"知识点：结构化、代码与多模态知识路由
主题：多模态知识
架构图、流程图和截图可保存原始资产、OCR文本、人工说明和对象位置。生成器引用视觉证据时应给出图号或区域，不能只引用自动描述。
适用边界：精确数值优先结构化查询；代码保留符号关系；视觉证据保留原始资产引用",5,"[""SRC-NIST-AI-RMF""]",trusted_core,candidate_validated
fe812090-925c-510c-b367-4e0ea880a568,597a13ad-5a95-5959-953b-1121d00ba127,RAG-M07-N04,RAG-M07,结构化、代码与多模态知识路由：路由与融合,"知识点：结构化、代码与多模态知识路由
主题：路由与融合
Knowledge Profile描述内容结构，Query Router根据问题选择一个或多个工具，Evidence Merger统一成证据对象。路由不确定时可并行低成本检索或回退到人工配置。
适用边界：精确数值优先结构化查询；代码保留符号关系；视觉证据保留原始资产引用",5,"[""SRC-GRAPHRAG-OFFICIAL"", ""SRC-NIST-AI-RMF""]",trusted_core,candidate_validated
4781a8a6-c753-5eb7-bad1-638d07aa23a9,a7da9668-9a0f-5eb3-8d65-1e2f8a3f2cfb,RAG-M08-N01,RAG-M08,知识服务API、契约与Agent集成：检索请求,"知识点：知识服务API、契约与Agent集成
主题：检索请求
请求至少包含retrieval_request_id、knowledge_base_version_id、query_text、top_k和filters。身份与权限过滤由后端生成，Agent不能通过自然语言绕过。
适用边界：浏览器不得直接访问内部检索服务；所有输出先过Schema；破坏性变更需要显式版本",2,"[""SRC-OPENAPI-31"", ""SRC-NIST-AI-RMF""]",trusted_core,candidate_validated
2d2dc7d4-b6fe-52c9-a387-472505493a67,a9903154-d349-5bb0-84f1-96c0c210e11e,RAG-M08-N01,RAG-M08,知识服务API、契约与Agent集成：证据响应,"知识点：知识服务API、契约与Agent集成
主题：证据响应
每个证据对象至少包含evidence_id、chunk_id、document_id、content_excerpt和relevance_score；扩展字段可包含知识节点、来源、位置、排名路径和引用文本。
适用边界：浏览器不得直接访问内部检索服务；所有输出先过Schema；破坏性变更需要显式版本",2,"[""SRC-OPENAPI-31"", ""SRC-COMPETITION-XH-202630""]",trusted_core,candidate_validated
3081e3ba-c78f-5597-8ac1-3eca5e5f1bcd,e706b43c-21c6-5e1e-be27-a6d15bf6dca6,RAG-M08-N01,RAG-M08,知识服务API、契约与Agent集成：契约优先,"知识点：知识服务API、契约与Agent集成
主题：契约优先
OpenAPI定义HTTP边界，JSON Schema定义Agent模块输入输出，字段字典统一语义。前端、后端和Agent通过生成类型和契约测试并行开发，而不是靠口头约定。
适用边界：浏览器不得直接访问内部检索服务；所有输出先过Schema；破坏性变更需要显式版本",2,"[""SRC-OPENAPI-31""]",trusted_core,candidate_validated
41eba607-2856-52a2-9366-9493305ecf11,a089978b-f264-5e1f-8ec5-299595c46819,RAG-M08-N01,RAG-M08,知识服务API、契约与Agent集成：兼容与变更,"知识点：知识服务API、契约与Agent集成
主题：兼容与变更
新增可选字段通常可向后兼容，删除、重命名、改变类型或枚举需要版本升级和迁移期。接口变更必须说明所有者、影响模块、Mock和回滚方案。
适用边界：浏览器不得直接访问内部检索服务；所有输出先过Schema；破坏性变更需要显式版本",2,"[""SRC-OPENAPI-31"", ""SRC-NIST-AI-RMF""]",trusted_core,candidate_validated
b6f0b617-2ff6-5325-844c-c951020cef7a,a0691617-7aef-5cbb-999b-318ce930f4d5,RAG-M08-N02,RAG-M08,持久化、事务、缓存与一致性：存储分层,"知识点：持久化、事务、缓存与一致性
主题：存储分层
结构化权威记录放PostgreSQL，向量可由pgvector同库保存；PDF、图片和代码包放对象存储；Redis仅保存可重建的缓存、分布式锁或短期协调数据。
适用边界：客户端不持有数据库凭据；缓存必须可重建；激活版本切换需要事务与审计",3,"[""SRC-PGVECTOR-OFFICIAL"", ""SRC-NIST-AI-RMF""]",trusted_core,candidate_validated
254406ec-0569-599b-beda-b7393aa0e4fa,216cb12a-abee-5c74-a2e2-8ad16395fae0,RAG-M08-N02,RAG-M08,持久化、事务、缓存与一致性：写入所有权,"知识点：持久化、事务、缓存与一致性
主题：写入所有权
业务后端验证Agent建议后才写画像、资源和路径；知识构建流程写入候选版本，发布操作在事务中切换激活版本。Agent默认通过工具或内部API读取快照。
适用边界：客户端不持有数据库凭据；缓存必须可重建；激活版本切换需要事务与审计",3,"[""SRC-NIST-AI-RMF""]",trusted_core,candidate_validated
8f1d0eac-5952-57d6-bfd7-a0ffd52906ad,83d3d7ce-7589-50b3-ae42-99e860593e20,RAG-M08-N02,RAG-M08,持久化、事务、缓存与一致性：缓存键,"知识点：持久化、事务、缓存与一致性
主题：缓存键
检索缓存必须包含知识版本、规范化查询、权限过滤、策略和参数。缺少版本或权限会返回过期或越权结果。发布新版本后可自然使用新键并逐步清理旧缓存。
适用边界：客户端不持有数据库凭据；缓存必须可重建；激活版本切换需要事务与审计",3,"[""SRC-NIST-AI-RMF""]",trusted_core,candidate_validated
90c14f77-5b44-55f0-be1b-f1a032df687b,e5980c5c-382b-51b1-a425-0f896e0d688e,RAG-M08-N02,RAG-M08,持久化、事务、缓存与一致性：事件一致性,"知识点：持久化、事务、缓存与一致性
主题：事件一致性
工作流状态和关键事件应持久化，Redis消息不能作为唯一真相。可使用事务外盒或幂等消费确保数据库状态与异步任务之间最终一致。
适用边界：客户端不持有数据库凭据；缓存必须可重建；激活版本切换需要事务与审计",3,"[""SRC-NIST-AI-RMF""]",trusted_core,candidate_validated
4a959757-1160-55bc-8ca1-289952bdd833,8d9b1474-edc1-5907-9284-c13592082a29,RAG-M08-N03,RAG-M08,性能、批处理、缓存与容量规划：容量变量,"知识点：性能、批处理、缓存与容量规划
主题：容量变量
容量模型至少考虑文档数、切片数、向量维度、索引大小、每日更新量、并发查询、候选池、重排调用和生成token。数据规模与查询模式共同决定瓶颈。
适用边界：性能优化不得突破质量下限；所有外部调用有超时；系统必须有背压和降级",4,"[""SRC-PGVECTOR-OFFICIAL""]",trusted_core,candidate_validated
1ca150e5-ccee-5010-ae89-129c6d3303d1,4c1d2fed-7251-5c77-8fb9-405983e2e002,RAG-M08-N03,RAG-M08,性能、批处理、缓存与容量规划：批处理与索引,"知识点：性能、批处理、缓存与容量规划
主题：批处理与索引
初次导入可批量生成嵌入并使用COPY加载，初始数据完成后再建近似索引通常更高效。增量更新需控制索引维护和版本一致性。
适用边界：性能优化不得突破质量下限；所有外部调用有超时；系统必须有背压和降级",4,"[""SRC-PGVECTOR-OFFICIAL""]",trusted_core,candidate_validated
597dcaa0-b2c5-53e3-a597-fcd6e77f4be2,a7caef67-cf4a-5fc4-a770-9f695ad627f6,RAG-M08-N03,RAG-M08,性能、批处理、缓存与容量规划：并行与缓存,"知识点：性能、批处理、缓存与容量规划
主题：并行与缓存
关键词和向量召回可并行，重复查询可缓存检索结果，稳定文档可缓存嵌入。缓存命中不能绕过权限和版本；并行任务需设置总超时。
适用边界：性能优化不得突破质量下限；所有外部调用有超时；系统必须有背压和降级",4,"[""SRC-NIST-AI-RMF""]",trusted_core,candidate_validated
1de1008a-f28f-562f-bf35-1b730668a20f,fd6ae84e-23a4-5b44-85a7-d12f8246b9f4,RAG-M08-N03,RAG-M08,性能、批处理、缓存与容量规划：降级策略,"知识点：性能、批处理、缓存与容量规划
主题：降级策略
重排超时可退回混合排名，生成模型不可用可返回已审核静态资源，向量路径失败可退回关键词检索。每种降级都应标记质量等级并记录事件。
适用边界：性能优化不得突破质量下限；所有外部调用有超时；系统必须有背压和降级",4,"[""SRC-NIST-AI-RMF""]",trusted_core,candidate_validated
cc0a8100-4511-5c8e-895e-01693c62f155,0af1e8e2-843f-554e-af8f-c5115de5ccd8,RAG-M08-N04,RAG-M08,本地开发、容器部署、安全与运维：本地开发拓扑,"知识点：本地开发、容器部署、安全与运维
主题：本地开发拓扑
前端、业务后端、Agent Runtime、PostgreSQL/pgvector和Redis可在一台开发机运行。数据库数据卷、上传文件和密钥不提交Git，仓库只保存迁移、种子、契约和代码。
适用边界：密钥不进Git；内部端口不对公网；发布前必须验证备份和回滚",5,"[""SRC-PGVECTOR-OFFICIAL"", ""SRC-NIST-AI-RMF""]",trusted_core,candidate_validated
0d831f51-9738-5d32-ab45-e4bf764beb81,9ee66678-89ed-5378-b51f-57bc0edfe9a9,RAG-M08-N04,RAG-M08,本地开发、容器部署、安全与运维：服务边界,"知识点：本地开发、容器部署、安全与运维
主题：服务边界
浏览器只访问前端和Public API；Internal Agent API、数据库和Redis不向公网开放。后端负责身份、权限、权威写入和Agent结果采纳。
适用边界：密钥不进Git；内部端口不对公网；发布前必须验证备份和回滚",5,"[""SRC-OWASP-PROMPT-INJECTION"", ""SRC-NIST-AI-RMF""]",trusted_core,candidate_validated
e05accf0-034c-5292-9eba-a01d5dbfd8c1,cceb5911-0533-57ae-8400-8f5f80f11680,RAG-M08-N04,RAG-M08,本地开发、容器部署、安全与运维：配置与密钥,"知识点：本地开发、容器部署、安全与运维
主题：配置与密钥
API Key、数据库密码和对象存储凭据通过环境变量或密钥管理注入，日志和错误响应不得回显。不同环境使用独立配置和最小权限账号。
适用边界：密钥不进Git；内部端口不对公网；发布前必须验证备份和回滚",5,"[""SRC-OWASP-PROMPT-INJECTION""]",trusted_core,candidate_validated
b9e5936b-a6af-51b2-bc0b-c143d2a59338,58052dfe-4dc7-5155-a507-14fde93333d3,RAG-M08-N04,RAG-M08,本地开发、容器部署、安全与运维：发布与恢复,"知识点：本地开发、容器部署、安全与运维
主题：发布与恢复
上线前执行数据库迁移演练、备份恢复、知识版本回滚、模型不可用降级、健康检查和全量回归。演示环境准备固定数据和离线回放，避免网络波动破坏展示。
适用边界：密钥不进Git；内部端口不对公网；发布前必须验证备份和回滚",5,"[""SRC-NIST-AI-RMF"", ""SRC-COMPETITION-XH-202630""]",trusted_core,candidate_validated
28715734-9920-51c1-8cd5-e824313f9fdc,3d790109-f3fd-5b5a-8ad7-83a413013d4b,RAG-SUB-rag_definition,RAG-M01,RAG基本定义：概念与原理,检索增强生成把可更新、可追踪的外部知识作为上下文提供给生成模型。模型参数负责语言理解与组织，外部知识库承担事实记忆与版本更新。工程上应把检索结果、生成提示词和最终回答分开记录，才能定位错误来自检索还是生成。,1,"[""EXT-SRC-SRC-RAG-ORIGINAL""]",trusted_ai_generated,pending_team_review
f3e2f8f4-879e-5bd3-be34-f694a5061671,49874bf9-459f-583f-97e3-77f7b5e1b548,RAG-SUB-rag_definition,RAG-M01,RAG基本定义：工程实施,最小实现包含查询输入、检索器、候选证据、上下文构造、生成器和引用输出。先用一个小而可靠的知识库和固定问题集建立基线，再逐步增加查询改写、混合检索和重排序。,1,"[""EXT-SRC-SRC-RAG-SURVEY""]",trusted_ai_generated,pending_team_review
6d006798-5a44-5c4e-acf3-83a991ed3420,ebce3ec7-8cb3-59b0-ae88-03f2ca6c009b,RAG-SUB-rag_definition,RAG-M01,RAG基本定义：常见错误与诊断,常见误区是把向量数据库等同于RAG，或认为接入知识库后就不会幻觉。若检索不到正确证据、上下文被截断或模型无视证据，仍会产生错误。,1,"[""EXT-SRC-SRC-RAG-SURVEY""]",trusted_ai_generated,pending_team_review
32eab66f-91ea-5220-86e7-1041b96d331c,a6585dd6-d992-5787-9746-604821275b5d,RAG-SUB-rag_definition,RAG-M01,RAG基本定义：适用边界与决策,对完全不依赖外部事实的创意写作、闲聊或纯计算任务，RAG未必有收益；对高风险答案，RAG也不能替代人工审核和业务规则。,1,"[""EXT-SRC-SRC-RAG-SURVEY""]",trusted_ai_generated,pending_team_review
4d1512a7-64f0-5aab-880b-99c631755080,69943873-7567-5f63-b774-d7101a449690,RAG-SUB-rag_end_to_end_architecture,RAG-M01,RAG端到端架构：概念与原理,完整RAG不是一次“检索后拼提示词”的调用，而是两条链路：离线知识链路负责来源治理、解析、切分、向量化和索引；在线问答链路负责查询理解、检索、重排、上下文选择、生成、引用和反馈。,1,"[""EXT-SRC-SRC-RAG-ORIGINAL""]",trusted_ai_generated,pending_team_review
60701e1c-2222-5491-9beb-73dcb1742a95,37bdd36a-e586-5804-94dd-cf9ab7b620c2,RAG-SUB-rag_end_to_end_architecture,RAG-M01,RAG端到端架构：工程实施,建议为每次请求创建correlation_id，并保存query、retrieved_chunk_ids、scores、reranked_order、prompt_version、model_version、answer和latency。离线索引也要记录knowledge_base_version_id，保证结果可复现。,1,"[""EXT-SRC-SRC-RAG-SURVEY""]",trusted_ai_generated,pending_team_review
9f26fd17-849f-567e-b903-e55ab934cd16,3f00e3b4-c58d-581d-8b86-031983c791c3,RAG-SUB-rag_end_to_end_architecture,RAG-M01,RAG端到端架构：常见错误与诊断,只记录最终答案会导致故障无法定位；知识库更新后不做回归，会出现旧问题突然失效；离线与在线使用不同切分或嵌入版本也会造成不一致。,1,"[""EXT-SRC-SRC-OPENTELEMETRY""]",trusted_ai_generated,pending_team_review
8d7b1bb3-4794-5c4f-bdb9-38bf9bfa37ba,cfccad5c-c894-53cc-98c8-2255e145a3ac,RAG-SUB-rag_end_to_end_architecture,RAG-M01,RAG端到端架构：适用边界与决策,比赛原型可将模块部署在同一后端中，但接口和数据边界仍应明确；商业化后再按吞吐、隔离和运维需求拆分服务。,1,"[""EXT-SRC-SRC-OPENTELEMETRY""]",trusted_ai_generated,pending_team_review
e07a955d-6029-55d9-9345-3c8f2cd7b976,ff0e610d-af35-5a31-9a96-7171c3584acc,RAG-SUB-parametric_nonparametric_memory,RAG-M01,参数记忆与外部记忆：概念与原理,语言模型参数中的知识更新成本高、来源难追踪；外部知识库可以独立更新、版本化并返回出处。RAG的价值不是完全消除模型知识，而是让模型在回答时获得与任务相关的显式证据。,2,"[""EXT-SRC-SRC-RAG-ORIGINAL""]",trusted_ai_generated,pending_team_review
b3e9d7e6-dbf3-50ac-ad9b-e271db7d4ae4,e2a687b2-e705-5bde-807c-98831b608d00,RAG-SUB-parametric_nonparametric_memory,RAG-M01,参数记忆与外部记忆：工程实施,对事实性字段、企业规则和时效内容，应要求答案由外部证据支持；对语言组织、解释和概括，可利用模型能力。提示词中要明确哪些内容允许推理，哪些内容必须逐项引用。,2,"[""EXT-SRC-SRC-RAG-ORIGINAL""]",trusted_ai_generated,pending_team_review
25af0e2f-2aa9-56a8-bd75-6dc49919469f,d5292e6e-9a50-59e9-ac84-d0094e6361f7,RAG-SUB-parametric_nonparametric_memory,RAG-M01,参数记忆与外部记忆：常见错误与诊断,把模型记忆当成权威来源会造成过时或不可审计的答案；反过来，要求每个常识词都必须检索，会增加延迟并降低自然度。,2,"[""EXT-SRC-SRC-RAG-ORIGINAL""]",trusted_ai_generated,pending_team_review
f91d8114-5292-5a4f-aef4-010317476231,fae5556a-2c2c-5c01-a5b3-8272ea3334ed,RAG-SUB-parametric_nonparametric_memory,RAG-M01,参数记忆与外部记忆：适用边界与决策,在证据不足时应拒答或请求补充资料，而不是让参数记忆补齐企业内部事实。,2,"[""EXT-SRC-SRC-RAG-ORIGINAL""]",trusted_ai_generated,pending_team_review
0337795c-7632-5163-8a94-8ef107e2cbdc,9a57b1b9-fd11-50ba-bdd0-eedbd7f166a0,RAG-SUB-rag_applicability,RAG-M01,RAG适用性判断：概念与原理,RAG适合知识可文档化、答案需要来源、内容经常更新或不同用户有权限差异的场景。选择RAG前应明确知识源、查询类型、风险等级、允许延迟、更新频率和评价标准。,2,"[""EXT-SRC-SRC-RAG-SURVEY""]",trusted_ai_generated,pending_team_review
646ff8f6-d44c-5fc2-b4b4-8e9cf47bb56f,3fe1f022-3615-59c6-83ca-dbbcc855fd0e,RAG-SUB-rag_applicability,RAG-M01,RAG适用性判断：工程实施,先用决策表评估：是否有可靠语料、是否能定义正确答案、是否要求引用、是否需要实时数据、是否涉及工具执行。简单FAQ可用稀疏或混合检索；跨文档关系问题可能需要图结构或多步检索。,2,"[""EXT-SRC-SRC-NIST-GAI""]",trusted_ai_generated,pending_team_review
6b2ce6a4-eed3-505c-b90a-0d6775bb5900,af5b5947-55a2-5368-a2e5-54e9be8cf1c7,RAG-SUB-rag_applicability,RAG-M01,RAG适用性判断：常见错误与诊断,为了“使用AI”而上RAG会制造不必要复杂度；没有可靠知识源时，系统只能把低质量内容检索得更快；没有评测集时也无法证明RAG有效。,2,"[""EXT-SRC-SRC-NIST-GAI""]",trusted_ai_generated,pending_team_review
27c461ca-c0ff-5695-a1fc-0c69992494c6,7bd6d185-e2a0-502b-8073-4c8a534a47a9,RAG-SUB-rag_applicability,RAG-M01,RAG适用性判断：适用边界与决策,实时交易、复杂计算或需要写入外部系统的任务，通常还需要工具调用、规则引擎或人工审批，不能仅依靠RAG。,2,"[""EXT-SRC-SRC-NIST-GAI""]",trusted_ai_generated,pending_team_review
f79f98eb-26dd-52a7-b6c6-dac8f783264d,a851f4e0-1280-5a10-904c-7c6feeb66b76,RAG-SUB-rag_failure_taxonomy,RAG-M01,RAG失败类型：概念与原理,RAG错误可分为：知识源缺失或错误、解析与切分损失、查询理解失败、候选召回失败、重排失败、上下文选择失败、生成不忠实、引用错误以及权限或版本错误。不同错误需要不同修复手段。,2,"[""EXT-SRC-SRC-RAG-SURVEY""]",trusted_ai_generated,pending_team_review
dc983ca6-35aa-5cd7-b4e6-8bb7483e32f0,9baf6e31-0f6e-502c-8ade-4aa84ce4e1a9,RAG-SUB-rag_failure_taxonomy,RAG-M01,RAG失败类型：工程实施,建立错误案例表，至少记录问题、期望证据、实际证据、回答、错误阶段、根因和修复动作。评测报告应分别呈现检索指标和生成指标，避免用一个总分掩盖问题。,2,"[""EXT-SRC-SRC-EVAL-SURVEY""]",trusted_ai_generated,pending_team_review
4b824cce-7972-5534-8cc7-88b873081f73,55bf65bb-e4a6-58ed-8909-a34bc8f9c395,RAG-SUB-rag_failure_taxonomy,RAG-M01,RAG失败类型：常见错误与诊断,看到答案错误就盲目更换大模型，可能掩盖真正的检索缺陷；只看Recall@K也无法说明生成是否忠实；只看人工主观评分则难以回归。,2,"[""EXT-SRC-SRC-RAGAS""]",trusted_ai_generated,pending_team_review
7f72b544-14e6-5882-a3aa-262edc792c46,10ea6057-0515-523e-8dc0-63e3c144ef37,RAG-SUB-rag_failure_taxonomy,RAG-M01,RAG失败类型：适用边界与决策,根因无法确定时，先固定生成模型与提示词，对检索进行离线复现；再固定检索结果检查生成行为，逐段隔离问题。,2,"[""EXT-SRC-SRC-RAGAS""]",trusted_ai_generated,pending_team_review
bcad3b3a-0c8a-51f5-b20c-6ee32cf8d41d,913be86f-aa12-58b9-aece-a840a067a1fc,RAG-SUB-knowledge_source_selection,RAG-M02,知识源选择：概念与原理,知识源质量决定RAG上限。来源应与培训目标和岗位任务直接相关，优先采用官方标准、产品文档、经审核的内部制度和专家确认材料，并记录来源所有者、版本与适用范围。,1,"[""EXT-SRC-SRC-NIST-GAI""]",trusted_ai_generated,pending_team_review
fcf4a6c5-b7dd-5ddd-9cbf-478a50b6acff,7ca80f17-8fa8-5e7f-875d-f85ab0981f9a,RAG-SUB-knowledge_source_selection,RAG-M02,知识源选择：工程实施,建立来源登记表：source_id、标题、URI或文件标识、版本、发布时间、权限级别、许可说明、审核人和失效日期。导入前先做覆盖映射，确认每个核心知识点至少有可追溯来源。,1,"[""EXT-SRC-SRC-RAG-SURVEY""]",trusted_ai_generated,pending_team_review
631172a6-6572-58b1-a352-9fa5fa9edf98,695aa152-c45b-5658-9a30-92171455c6cd,RAG-SUB-knowledge_source_selection,RAG-M02,知识源选择：常见错误与诊断,把搜索结果、营销文章和未经审核的聊天记录直接混入正式知识库，会降低权威性；只追求文档数量也会引入重复、冲突和噪声。,1,"[""EXT-SRC-SRC-RAG-SURVEY""]",trusted_ai_generated,pending_team_review
