chunk_id,evidence_id,knowledge_node_id,module_id,title,content,difficulty_level,is_core,importance_score,source_ids,source_tier,aliases,tags,citation_text,content_hash,embedding_status
05ad4aed-b560-5a08-8fbe-17d5705ac7fc,d6441eb5-e28a-5b0b-9cd7-f1b5b94fb8a9,RAG-M04-N04,RAG-M04,上下文选择、压缩、排序与引用封装：压缩不改写事实,"知识点：上下文选择、压缩、排序与引用封装
主题：压缩不改写事实
抽取式压缩优先保留原句、条件和来源位置；生成式摘要需标记为派生内容并经事实检查。不能为了短而删除例外、否定或单位。
适用边界：关键条件不得因压缩丢失；证据包必须可复现；冲突证据不得静默合并",4,True,1.0,"[""SRC-NIST-AI-RMF""]",A,"[""context packing"", ""context compression"", ""上下文工程""]","[""RAG-M04"", ""RAG-M04-N04"", ""context compression"", ""context packing"", ""上下文工程"", ""压缩不改写事实""]",检索增强与上下文工程 / 上下文选择、压缩、排序与引用封装 / 压缩不改写事实,54b0455e-0db4-5e18-92b9-0a00cdca5613,not_generated
e4efc98c-17e6-592a-86d5-eca667b0a0cd,382852a1-407f-5cb3-910f-79f9e64b28fc,RAG-M04-N04,RAG-M04,上下文选择、压缩、排序与引用封装：顺序与位置,"知识点：上下文选择、压缩、排序与引用封装
主题：顺序与位置
长上下文研究显示模型对相关信息位置可能敏感。工程上可把最关键证据放在显著位置、按子问题分组，并避免在中间堆入大量低价值噪声。
适用边界：关键条件不得因压缩丢失；证据包必须可复现；冲突证据不得静默合并",4,True,1.0,"[""SRC-LOST-MIDDLE-2024""]",B,"[""context packing"", ""context compression"", ""上下文工程""]","[""RAG-M04"", ""RAG-M04-N04"", ""context compression"", ""context packing"", ""上下文工程"", ""顺序与位置""]",检索增强与上下文工程 / 上下文选择、压缩、排序与引用封装 / 顺序与位置,cdee1333-5757-55aa-95f3-74341939879f,not_generated
d810c699-ac4e-5509-b79b-e1ab467823a0,b7d7f4c7-aef7-535b-a226-a6cfbb0300ef,RAG-M04-N04,RAG-M04,上下文选择、压缩、排序与引用封装：证据封装,"知识点：上下文选择、压缩、排序与引用封装
主题：证据封装
每个上下文块应包含evidence_id、标题、来源、版本、位置和正文。生成结果中的关键陈述必须引用这些ID，审核器再验证引用是否真正支持该陈述。
适用边界：关键条件不得因压缩丢失；证据包必须可复现；冲突证据不得静默合并",4,True,1.0,"[""SRC-COMPETITION-XH-202630"", ""SRC-RAGAS-2023""]",A,"[""context packing"", ""context compression"", ""上下文工程""]","[""RAG-M04"", ""RAG-M04-N04"", ""context compression"", ""context packing"", ""上下文工程"", ""证据封装""]",检索增强与上下文工程 / 上下文选择、压缩、排序与引用封装 / 证据封装,fd744596-fc72-5635-8f37-23720c23ce92,not_generated
220a8d5d-8daf-5d38-a7cc-35177bb63d6b,5a8c0f89-8b27-5101-ae21-3040ab75bbc2,RAG-M05-N01,RAG-M05,证据约束生成、引用与答案结构：生成契约,"知识点：证据约束生成、引用与答案结构
主题：生成契约
生成器输入应包含目标学习者、知识节点、难度、资源形态、证据包和禁止项；输出应使用固定Schema，分别承载正文、关键点、代码、引用、置信度和缺失证据。
适用边界：无证据的专业陈述不得发布；类比必须标记其边界；输出先过Schema再进入事实审核",2,True,1.0,"[""SRC-COMPETITION-XH-202630"", ""SRC-OPENAPI-31""]",A,"[""grounded generation"", ""faithful generation"", ""证据约束回答""]","[""RAG-M05"", ""RAG-M05-N01"", ""faithful generation"", ""grounded generation"", ""生成契约"", ""证据约束回答""]",可信生成与安全控制 / 证据约束生成、引用与答案结构 / 生成契约,0b6f6363-4597-56c2-8e14-a9f52d5b19b3,not_generated
d20a52a8-f272-53be-998b-a39463f76359,09f16411-041b-5ae5-bb68-b3f3c8583d6c,RAG-M05-N01,RAG-M05,证据约束生成、引用与答案结构：陈述级证据绑定,"知识点：证据约束生成、引用与答案结构
主题：陈述级证据绑定
仅在文章末尾列来源不足以证明每个结论。关键定义、步骤、参数和风险说明应能映射到一个或多个evidence_id，审核器逐项检查支持关系。
适用边界：无证据的专业陈述不得发布；类比必须标记其边界；输出先过Schema再进入事实审核",2,True,1.0,"[""SRC-RAGAS-2023""]",B,"[""grounded generation"", ""faithful generation"", ""证据约束回答""]","[""RAG-M05"", ""RAG-M05-N01"", ""faithful generation"", ""grounded generation"", ""证据约束回答"", ""陈述级证据绑定""]",可信生成与安全控制 / 证据约束生成、引用与答案结构 / 陈述级证据绑定,404b88a9-db42-5267-a5d5-3a4d314c625e,not_generated
3396f72a-4b12-518a-8fb4-0c04449450d1,621966e1-03ad-5c30-bf27-683c4ace0ac7,RAG-M05-N01,RAG-M05,证据约束生成、引用与答案结构：事实与教学转换,"知识点：证据约束生成、引用与答案结构
主题：事实与教学转换
个性化可以改变解释方式、例子、顺序和练习难度，但不能改变专业事实。系统应区分来源支持的事实、基于事实的教学重组和模型推断，避免把类比当作严格定义。
适用边界：无证据的专业陈述不得发布；类比必须标记其边界；输出先过Schema再进入事实审核",2,True,1.0,"[""SRC-COMPETITION-XH-202630""]",A,"[""grounded generation"", ""faithful generation"", ""证据约束回答""]","[""RAG-M05"", ""RAG-M05-N01"", ""faithful generation"", ""grounded generation"", ""事实与教学转换"", ""证据约束回答""]",可信生成与安全控制 / 证据约束生成、引用与答案结构 / 事实与教学转换,a5c77d5b-ac67-553b-9fef-1a55187876bd,not_generated
e7ff518a-4676-5b49-b2e3-fa8788bc6613,9740184c-c0fc-50fe-9086-8aee85a60791,RAG-M05-N01,RAG-M05,证据约束生成、引用与答案结构：结构化输出,"知识点：证据约束生成、引用与答案结构
主题：结构化输出
JSON Schema能减少字段缺失和类型错误，但不能保证事实正确。应同时进行Schema校验、引用检查、事实一致性检查和难度适配检查。
适用边界：无证据的专业陈述不得发布；类比必须标记其边界；输出先过Schema再进入事实审核",2,True,1.0,"[""SRC-OPENAPI-31"", ""SRC-NIST-AI-RMF""]",A,"[""grounded generation"", ""faithful generation"", ""证据约束回答""]","[""RAG-M05"", ""RAG-M05-N01"", ""faithful generation"", ""grounded generation"", ""结构化输出"", ""证据约束回答""]",可信生成与安全控制 / 证据约束生成、引用与答案结构 / 结构化输出,8d4f1825-e8a1-53eb-bcab-36fa2e092b42,not_generated
b5cfe49a-0d3c-56b4-a74c-e611c4ee4002,af19c081-bf31-5030-801c-104069fdfa03,RAG-M05-N02,RAG-M05,证据不足、拒答、追问与人工转交：证据充分性,"知识点：证据不足、拒答、追问与人工转交
主题：证据充分性
证据是否充分不仅看相似度，还要看是否覆盖问题中的关键实体、时间、条件和结论，来源是否可信，是否存在相互冲突，以及答案是否需要知识库外推断。
适用边界：高风险无证据必须拒答或转人工；拒答不得暴露受限资料；每次拒答记录原因代码",2,True,1.0,"[""SRC-RAGAS-2023"", ""SRC-NIST-AI-RMF""]",A,"[""abstention"", ""refusal"", ""insufficient evidence"", ""拒答策略""]","[""RAG-M05"", ""RAG-M05-N02"", ""abstention"", ""insufficient evidence"", ""refusal"", ""拒答策略"", ""证据充分性""]",可信生成与安全控制 / 证据不足、拒答、追问与人工转交 / 证据充分性,4fe216f2-48b8-557c-a78b-f7b54a7bafc6,not_generated
c6e63302-562b-51a7-810c-b69556647b42,c56bbccd-b251-5073-b1ff-750e44f7463d,RAG-M05-N02,RAG-M05,证据不足、拒答、追问与人工转交：四种动作,"知识点：证据不足、拒答、追问与人工转交
主题：四种动作
可选择重新检索、向用户追问、明确拒答或转人工。模糊问题优先追问；可通过新检索计划补足的进入重试；高风险或冲突问题转人工；知识库外问题明确说明范围。
适用边界：高风险无证据必须拒答或转人工；拒答不得暴露受限资料；每次拒答记录原因代码",2,True,1.0,"[""SRC-NIST-AI-RMF""]",A,"[""abstention"", ""refusal"", ""insufficient evidence"", ""拒答策略""]","[""RAG-M05"", ""RAG-M05-N02"", ""abstention"", ""insufficient evidence"", ""refusal"", ""四种动作"", ""拒答策略""]",可信生成与安全控制 / 证据不足、拒答、追问与人工转交 / 四种动作,75d0320a-d737-55d4-9198-7e67eeda8e2f,not_generated
d980ca1d-39af-5c30-b047-a354c7f46378,29ed0fa1-79e7-50dc-8ee3-6758da64fb0f,RAG-M05-N02,RAG-M05,证据不足、拒答、追问与人工转交：拒答内容,"知识点：证据不足、拒答、追问与人工转交
主题：拒答内容
高质量拒答应说明缺少什么证据、系统已检查的范围和用户可提供的信息，但不能泄露权限外资料，也不能编造一个貌似有用的答案。
适用边界：高风险无证据必须拒答或转人工；拒答不得暴露受限资料；每次拒答记录原因代码",2,True,1.0,"[""SRC-OWASP-PROMPT-INJECTION"", ""SRC-NIST-AI-RMF""]",A,"[""abstention"", ""refusal"", ""insufficient evidence"", ""拒答策略""]","[""RAG-M05"", ""RAG-M05-N02"", ""abstention"", ""insufficient evidence"", ""refusal"", ""拒答内容"", ""拒答策略""]",可信生成与安全控制 / 证据不足、拒答、追问与人工转交 / 拒答内容,18cffb4a-a076-5990-9a02-11c912c803b1,not_generated
55f4fc0d-6bd7-54a0-8371-d90b1fc2a83f,a765ce4c-c074-57e5-bfab-cceb6b9ca895,RAG-M05-N02,RAG-M05,证据不足、拒答、追问与人工转交：拒答评测,"知识点：证据不足、拒答、追问与人工转交
主题：拒答评测
评测集必须同时包含应回答和应拒答的问题，测量正确拒答率、错误拒答率和越权泄露率。只提高拒答率会损害可用性，因此需要平衡。
适用边界：高风险无证据必须拒答或转人工；拒答不得暴露受限资料；每次拒答记录原因代码",2,True,1.0,"[""SRC-RAGAS-2023""]",B,"[""abstention"", ""refusal"", ""insufficient evidence"", ""拒答策略""]","[""RAG-M05"", ""RAG-M05-N02"", ""abstention"", ""insufficient evidence"", ""refusal"", ""拒答策略"", ""拒答评测""]",可信生成与安全控制 / 证据不足、拒答、追问与人工转交 / 拒答评测,8c507b71-435f-5a63-82c1-e6682d5bc8b5,not_generated
a094a244-18a0-5a59-a68b-cfc812a87067,d2eaf759-6ded-5884-918f-e0e4e66766ba,RAG-M05-N03,RAG-M05,幻觉分类、事实审核与交叉验证：错误分类,"知识点：幻觉分类、事实审核与交叉验证
主题：错误分类
常见类型包括：证据中不存在的事实、与证据相反的陈述、把局部条件泛化、引用与陈述无关、数字单位错误、代码与解释不一致，以及把不确定推断写成确定结论。
适用边界：审核不得只使用生成器摘要；阻断级问题禁止自动发布；谬误率必须使用固定口径",3,True,1.0,"[""SRC-RAGAS-2023"", ""SRC-NIST-AI-RMF""]",A,"[""hallucination audit"", ""事实一致性"", ""内容审核""]","[""RAG-M05"", ""RAG-M05-N03"", ""hallucination audit"", ""事实一致性"", ""内容审核"", ""错误分类""]",可信生成与安全控制 / 幻觉分类、事实审核与交叉验证 / 错误分类,47baec0f-fbd9-5896-a7b3-5bb025fa68ce,not_generated
da4f5f84-c14f-5c86-9883-8a014ec5d7d6,370b0b20-3e5b-5db5-bf19-622c6c4717e1,RAG-M05-N03,RAG-M05,幻觉分类、事实审核与交叉验证：独立审核上下文,"知识点：幻觉分类、事实审核与交叉验证
主题：独立审核上下文
审核器应重新读取原始证据和生成结果，而不是只依赖生成器的自评。它可以使用不同Prompt、规则或模型，并输出检查项、问题位置、严重度和修复动作。
适用边界：审核不得只使用生成器摘要；阻断级问题禁止自动发布；谬误率必须使用固定口径",3,True,1.0,"[""SRC-COMPETITION-XH-202630""]",A,"[""hallucination audit"", ""事实一致性"", ""内容审核""]","[""RAG-M05"", ""RAG-M05-N03"", ""hallucination audit"", ""事实一致性"", ""内容审核"", ""独立审核上下文""]",可信生成与安全控制 / 幻觉分类、事实审核与交叉验证 / 独立审核上下文,ecf4a137-5c95-5168-9cd9-5f8ffe9a25da,not_generated
12ff3216-5c69-5c52-ac4a-0264f3e438d5,16963fcf-b840-5d52-a6aa-faa7ce33f419,RAG-M05-N03,RAG-M05,幻觉分类、事实审核与交叉验证：交叉验证,"知识点：幻觉分类、事实审核与交叉验证
主题：交叉验证
对高风险结论，可让事实核验、难度适配和代码验证分别给出结果，再由审核或仲裁节点综合。多智能体价值在于不同职责和证据，而不是多个角色重复赞同。
适用边界：审核不得只使用生成器摘要；阻断级问题禁止自动发布；谬误率必须使用固定口径",3,True,1.0,"[""SRC-COMPETITION-XH-202630""]",A,"[""hallucination audit"", ""事实一致性"", ""内容审核""]","[""RAG-M05"", ""RAG-M05-N03"", ""hallucination audit"", ""事实一致性"", ""交叉验证"", ""内容审核""]",可信生成与安全控制 / 幻觉分类、事实审核与交叉验证 / 交叉验证,8b091b0c-1ffa-52de-8074-7600bb4749b6,not_generated
5b24af88-6a20-5d05-bc86-c6d2c8b652a6,ce4b5efc-3fd0-513c-a7bc-8c51b0a5f37b,RAG-M05-N03,RAG-M05,幻觉分类、事实审核与交叉验证：谬误率口径,"知识点：幻觉分类、事实审核与交叉验证
主题：谬误率口径
专业知识谬误率应定义为被人工或权威规则判定为错误的专业陈述数除以被审查专业陈述总数。测试集、抽样方式、审核者一致性和置信区间应记录。
适用边界：审核不得只使用生成器摘要；阻断级问题禁止自动发布；谬误率必须使用固定口径",3,True,1.0,"[""SRC-COMPETITION-XH-202630"", ""SRC-NIST-AI-RMF""]",A,"[""hallucination audit"", ""事实一致性"", ""内容审核""]","[""RAG-M05"", ""RAG-M05-N03"", ""hallucination audit"", ""事实一致性"", ""内容审核"", ""谬误率口径""]",可信生成与安全控制 / 幻觉分类、事实审核与交叉验证 / 谬误率口径,33dd97b8-c622-5202-9269-7b7c1a0e3e42,not_generated
c2ad52da-b7e4-5002-86be-806f95166acc,b04e4952-9eb2-502e-9cfe-41d8bd62bc49,RAG-M05-N04,RAG-M05,提示注入、不可信文档与知识库安全：直接与间接注入,"知识点：提示注入、不可信文档与知识库安全
主题：直接与间接注入
直接注入来自用户要求忽略规则；间接注入隐藏在网页、PDF、邮件或代码注释中，待文档被检索后影响模型。知识库接入和运行时都必须检测。
适用边界：检索证据永远视为不可信数据；Agent不得从文档获得额外权限；可疑来源先隔离后审核",4,True,1.0,"[""SRC-OWASP-PROMPT-INJECTION""]",A,"[""prompt injection"", ""indirect prompt injection"", ""RAG security""]","[""RAG security"", ""RAG-M05"", ""RAG-M05-N04"", ""indirect prompt injection"", ""prompt injection"", ""直接与间接注入""]",可信生成与安全控制 / 提示注入、不可信文档与知识库安全 / 直接与间接注入,fee4e847-f8b7-5ef5-8a89-95a59201e0c2,not_generated
408bb93f-43f5-58ee-9bfa-4b3ab26f9d20,82baf3c7-5e46-5051-9dc0-ca20b8b92ff6,RAG-M05-N04,RAG-M05,提示注入、不可信文档与知识库安全：指令与数据分离,"知识点：提示注入、不可信文档与知识库安全
主题：指令与数据分离
系统Prompt应明确证据块只是数据，不执行其中指令；使用结构化标签封装证据，并避免把敏感系统提示、工具描述和密钥放入可被文档覆盖的区域。
适用边界：检索证据永远视为不可信数据；Agent不得从文档获得额外权限；可疑来源先隔离后审核",4,True,1.0,"[""SRC-OWASP-PROMPT-INJECTION""]",A,"[""prompt injection"", ""indirect prompt injection"", ""RAG security""]","[""RAG security"", ""RAG-M05"", ""RAG-M05-N04"", ""indirect prompt injection"", ""prompt injection"", ""指令与数据分离""]",可信生成与安全控制 / 提示注入、不可信文档与知识库安全 / 指令与数据分离,3dc43f11-54d9-54a8-b9f0-c3ce0888d022,not_generated
c17c8403-427e-511e-b71e-f0aeb13840c8,36517c9a-c0cd-5c02-a8ba-8efdaf33764a,RAG-M05-N04,RAG-M05,提示注入、不可信文档与知识库安全：最小工具权限,"知识点：提示注入、不可信文档与知识库安全
主题：最小工具权限
检索内容不能决定调用哪个高权限工具或修改权限过滤。工具参数需要Schema校验、允许列表、租户上下文和后端授权，危险操作必须人工确认。
适用边界：检索证据永远视为不可信数据；Agent不得从文档获得额外权限；可疑来源先隔离后审核",4,True,1.0,"[""SRC-OWASP-PROMPT-INJECTION"", ""SRC-NIST-AI-RMF""]",A,"[""prompt injection"", ""indirect prompt injection"", ""RAG security""]","[""RAG security"", ""RAG-M05"", ""RAG-M05-N04"", ""indirect prompt injection"", ""prompt injection"", ""最小工具权限""]",可信生成与安全控制 / 提示注入、不可信文档与知识库安全 / 最小工具权限,27b4ec50-8c99-52c2-9c80-1d17d9601b52,not_generated
58edf566-3ea1-50e3-878a-13e47ee43e67,56475a80-f5aa-571b-96a9-5cf4a4a59630,RAG-M05-N04,RAG-M05,提示注入、不可信文档与知识库安全：多层检测与响应,"知识点：提示注入、不可信文档与知识库安全
主题：多层检测与响应
接入阶段扫描可疑指令和脚本；检索阶段过滤来源；生成阶段限制行为；输出阶段检测泄露和越权；事件进入审计日志。无法确认的高风险内容隔离而非自动发布。
适用边界：检索证据永远视为不可信数据；Agent不得从文档获得额外权限；可疑来源先隔离后审核",4,True,1.0,"[""SRC-OWASP-PROMPT-INJECTION"", ""SRC-NIST-AI-RMF""]",A,"[""prompt injection"", ""indirect prompt injection"", ""RAG security""]","[""RAG security"", ""RAG-M05"", ""RAG-M05-N04"", ""indirect prompt injection"", ""prompt injection"", ""多层检测与响应""]",可信生成与安全控制 / 提示注入、不可信文档与知识库安全 / 多层检测与响应,6e894bd3-1308-5347-b6c4-b22f4079d123,not_generated
ca96e49a-8b39-542b-bdd9-d6c9119c43cf,adffd192-5ddc-5a39-b49e-54daa48cbee2,RAG-M06-N01,RAG-M06,检索评测：Hit Rate、Recall、MRR与nDCG：评测单元,"知识点：检索评测：Hit Rate、Recall、MRR与nDCG
主题：评测单元
每个案例至少包含query、预期知识节点或证据、查询类型、权限上下文和可选的多级相关性标签。测试集要与开发样例隔离，并记录标注依据。
适用边界：测试集需固定版本；标注需保留依据；发布报告必须包含分类型指标",2,True,1.0,"[""SRC-RAGAS-2023""]",B,"[""retrieval evaluation"", ""Recall@k"", ""MRR"", ""nDCG""]","[""MRR"", ""RAG-M06"", ""RAG-M06-N01"", ""Recall@k"", ""nDCG"", ""retrieval evaluation"", ""评测单元""]",评测、观测与持续改进 / 检索评测：Hit Rate、Recall、MRR与nDCG / 评测单元,b787d771-7e3f-5b1e-b341-092daab73874,not_generated
07483be6-17c2-5e51-92e9-cac2ffa66f7c,b5f3a63c-bf7f-5ec5-bc9a-017bdbad9ed8,RAG-M06-N01,RAG-M06,检索评测：Hit Rate、Recall、MRR与nDCG：Hit与Recall,"知识点：检索评测：Hit Rate、Recall、MRR与nDCG
主题：Hit与Recall
Hit@k只判断top-k是否至少出现一个相关结果；Recall@k衡量相关结果被覆盖的比例。多证据问题只看Hit可能掩盖关键证据缺失。
适用边界：测试集需固定版本；标注需保留依据；发布报告必须包含分类型指标",2,True,1.0,"[""SRC-RAGAS-2023""]",B,"[""retrieval evaluation"", ""Recall@k"", ""MRR"", ""nDCG""]","[""Hit与Recall"", ""MRR"", ""RAG-M06"", ""RAG-M06-N01"", ""Recall@k"", ""nDCG"", ""retrieval evaluation""]",评测、观测与持续改进 / 检索评测：Hit Rate、Recall、MRR与nDCG / Hit与Recall,0696e3a0-e535-5e3e-9c80-321d232d3414,not_generated
7ad72f87-9999-5750-984b-061b75ef4885,c3f82abd-e2ee-5035-9af9-47b1efad9b83,RAG-M06-N01,RAG-M06,检索评测：Hit Rate、Recall、MRR与nDCG：MRR与nDCG,"知识点：检索评测：Hit Rate、Recall、MRR与nDCG
主题：MRR与nDCG
MRR关注首个相关结果的倒数排名，适合单一主要证据；nDCG可处理多个结果和不同相关等级，更适合评估排序整体质量。
适用边界：测试集需固定版本；标注需保留依据；发布报告必须包含分类型指标",2,True,1.0,"[""SRC-RAGAS-2023""]",B,"[""retrieval evaluation"", ""Recall@k"", ""MRR"", ""nDCG""]","[""MRR"", ""MRR与nDCG"", ""RAG-M06"", ""RAG-M06-N01"", ""Recall@k"", ""nDCG"", ""retrieval evaluation""]",评测、观测与持续改进 / 检索评测：Hit Rate、Recall、MRR与nDCG / MRR与nDCG,3934556d-193e-5717-8000-87af5de3b6e5,not_generated
eb13f71b-5528-5ee9-bd2c-79530a94fd4f,4664f323-58f4-55a0-8727-58b743ad4ea0,RAG-M06-N01,RAG-M06,检索评测：Hit Rate、Recall、MRR与nDCG：分层分析,"知识点：检索评测：Hit Rate、Recall、MRR与nDCG
主题：分层分析
总平均值之外应按定义、精确术语、比较、步骤、多跳、中文缩写和安全问题分组。系统可能总体达标但在某个关键类别严重失败。
适用边界：测试集需固定版本；标注需保留依据；发布报告必须包含分类型指标",2,True,1.0,"[""SRC-NIST-AI-RMF""]",A,"[""retrieval evaluation"", ""Recall@k"", ""MRR"", ""nDCG""]","[""MRR"", ""RAG-M06"", ""RAG-M06-N01"", ""Recall@k"", ""nDCG"", ""retrieval evaluation"", ""分层分析""]",评测、观测与持续改进 / 检索评测：Hit Rate、Recall、MRR与nDCG / 分层分析,a597fbc8-eae4-51d2-ade5-2c589972f108,not_generated
e39d4fbd-9342-5c9b-ac1a-f250d4265a55,03235f85-f938-56aa-b0ff-4bc1532ba277,RAG-M06-N02,RAG-M06,生成评测：忠实度、引用、完整性与适配：忠实度,"知识点：生成评测：忠实度、引用、完整性与适配
主题：忠实度
把输出拆为原子专业陈述，逐项判断是否得到提供证据支持。忠实度关注“是否依据上下文”，不等同于世界知识上的绝对正确。
适用边界：专业谬误率需人工或权威规则确认；自动评审Prompt和模型要版本化；适配评测必须覆盖多类画像",3,True,1.0,"[""SRC-RAGAS-2023""]",B,"[""generation evaluation"", ""faithfulness"", ""citation correctness"", ""难度适配""]","[""RAG-M06"", ""RAG-M06-N02"", ""citation correctness"", ""faithfulness"", ""generation evaluation"", ""忠实度"", ""难度适配""]",评测、观测与持续改进 / 生成评测：忠实度、引用、完整性与适配 / 忠实度,35d635ec-724a-580b-ab5a-0c0836240757,not_generated
925c9f04-1e38-5636-baa1-a772e44e7687,1d95d51a-ea33-537f-b172-a64a41a50afe,RAG-M06-N02,RAG-M06,生成评测：忠实度、引用、完整性与适配：引用正确与完整,"知识点：生成评测：忠实度、引用、完整性与适配
主题：引用正确与完整
引用正确率衡量引用是否真正支持对应陈述；引用完整率衡量应引用的关键陈述是否都提供了来源。仅有很多引用不代表引用质量高。
适用边界：专业谬误率需人工或权威规则确认；自动评审Prompt和模型要版本化；适配评测必须覆盖多类画像",3,True,1.0,"[""SRC-RAGAS-2023""]",B,"[""generation evaluation"", ""faithfulness"", ""citation correctness"", ""难度适配""]","[""RAG-M06"", ""RAG-M06-N02"", ""citation correctness"", ""faithfulness"", ""generation evaluation"", ""引用正确与完整"", ""难度适配""]",评测、观测与持续改进 / 生成评测：忠实度、引用、完整性与适配 / 引用正确与完整,ab28a6da-0158-5133-b64e-85dca705d653,not_generated
0f8b361f-7fc2-55eb-866d-2ed75fd09776,5df563d9-8637-503b-8c51-890b1420fda8,RAG-M06-N02,RAG-M06,生成评测：忠实度、引用、完整性与适配：答案完整与任务符合,"知识点：生成评测：忠实度、引用、完整性与适配
主题：答案完整与任务符合
资源需覆盖指定知识点、实操步骤和边界，且遵守输出格式。可用参考要点、Rubric和关键概念覆盖率进行检查。
适用边界：专业谬误率需人工或权威规则确认；自动评审Prompt和模型要版本化；适配评测必须覆盖多类画像",3,True,1.0,"[""SRC-COMPETITION-XH-202630""]",A,"[""generation evaluation"", ""faithfulness"", ""citation correctness"", ""难度适配""]","[""RAG-M06"", ""RAG-M06-N02"", ""citation correctness"", ""faithfulness"", ""generation evaluation"", ""答案完整与任务符合"", ""难度适配""]",评测、观测与持续改进 / 生成评测：忠实度、引用、完整性与适配 / 答案完整与任务符合,5b0da5b9-142d-5fce-bf89-1d925f847d9d,not_generated
24949152-3f96-5159-ac09-52fd294ebf07,6424993c-4943-51fa-963a-7e9abafc2354,RAG-M06-N02,RAG-M06,生成评测：忠实度、引用、完整性与适配：难度适配,"知识点：生成评测：忠实度、引用、完整性与适配
主题：难度适配
难度适配需要人工标注或规则基准：概念密度、前置知识、代码复杂度、任务开放度和提示程度应与画像一致。适配准确率不能只由生成模型自评。
适用边界：专业谬误率需人工或权威规则确认；自动评审Prompt和模型要版本化；适配评测必须覆盖多类画像",3,True,1.0,"[""SRC-COMPETITION-XH-202630"", ""SRC-NIST-AI-RMF""]",A,"[""generation evaluation"", ""faithfulness"", ""citation correctness"", ""难度适配""]","[""RAG-M06"", ""RAG-M06-N02"", ""citation correctness"", ""faithfulness"", ""generation evaluation"", ""难度适配""]",评测、观测与持续改进 / 生成评测：忠实度、引用、完整性与适配 / 难度适配,1ca43f03-e745-57e7-96ee-596fbaf13b16,not_generated
c8661257-8590-575f-bc4f-19245ec597ae,e8b6e6b1-8456-52aa-ab72-cb0f6a40cf88,RAG-M06-N03,RAG-M06,端到端回归、消融实验与发布门禁：版本回归范围,"知识点：端到端回归、消融实验与发布门禁
主题：版本回归范围
回归对象包括知识覆盖、ID与引用完整性、检索指标、生成忠实度、拒答、安全、时延、成本和关键用户流程。结果绑定知识库、模型、Prompt和代码版本。
适用边界：回归数据集不可随意删除失败案例；阻断门禁需负责人批准变更；报告必须保留基线版本",3,True,1.0,"[""SRC-NIST-AI-RMF""]",A,"[""RAG regression"", ""ablation study"", ""quality gate""]","[""RAG regression"", ""RAG-M06"", ""RAG-M06-N03"", ""ablation study"", ""quality gate"", ""版本回归范围""]",评测、观测与持续改进 / 端到端回归、消融实验与发布门禁 / 版本回归范围,2713c3b3-8404-5ef3-9911-af6406f7ef8f,not_generated
ab3e0e77-7ed8-52eb-8573-286e2a14542a,50735323-f303-5a3e-8a00-d9daade93e7f,RAG-M06-N03,RAG-M06,端到端回归、消融实验与发布门禁：消融实验,"知识点：端到端回归、消融实验与发布门禁
主题：消融实验
分别关闭混合检索、重排、上下文压缩、审核或个性化策略，比较指标变化，才能证明组件贡献。只展示最终系统得分无法说明创新来自哪里。
适用边界：回归数据集不可随意删除失败案例；阻断门禁需负责人批准变更；报告必须保留基线版本",3,True,1.0,"[""SRC-RAGAS-2023"", ""SRC-COMPETITION-XH-202630""]",A,"[""RAG regression"", ""ablation study"", ""quality gate""]","[""RAG regression"", ""RAG-M06"", ""RAG-M06-N03"", ""ablation study"", ""quality gate"", ""消融实验""]",评测、观测与持续改进 / 端到端回归、消融实验与发布门禁 / 消融实验,328286ac-5249-5d2e-a892-a39d567676dd,not_generated
93993578-c929-566c-8c90-6731c1449f36,4e94d552-1552-5c99-9560-33aff792912d,RAG-M06-N03,RAG-M06,端到端回归、消融实验与发布门禁：门禁与容差,"知识点：端到端回归、消融实验与发布门禁
主题：门禁与容差
门禁应包含绝对阈值和相对退化阈值，例如核心Hit@5不得低于目标且不得比当前生产版下降超过一定比例。阻断项失败不能由平均分抵消。
适用边界：回归数据集不可随意删除失败案例；阻断门禁需负责人批准变更；报告必须保留基线版本",3,True,1.0,"[""SRC-NIST-AI-RMF""]",A,"[""RAG regression"", ""ablation study"", ""quality gate""]","[""RAG regression"", ""RAG-M06"", ""RAG-M06-N03"", ""ablation study"", ""quality gate"", ""门禁与容差""]",评测、观测与持续改进 / 端到端回归、消融实验与发布门禁 / 门禁与容差,346d78b1-53c6-5bfa-9895-40b873a4d17a,not_generated
214f5733-f2d9-58ab-af28-e9e2ccb575d7,025bbb14-294e-56d7-8d1d-26b3906bec88,RAG-M06-N03,RAG-M06,端到端回归、消融实验与发布门禁：失败案例资产化,"知识点：端到端回归、消融实验与发布门禁
主题：失败案例资产化
每个线上或测试失败都转化为可复现案例，标注根因属于来源、解析、切片、检索、生成、审核还是权限。修复后加入长期回归集。
适用边界：回归数据集不可随意删除失败案例；阻断门禁需负责人批准变更；报告必须保留基线版本",3,True,1.0,"[""SRC-NIST-AI-RMF""]",A,"[""RAG regression"", ""ablation study"", ""quality gate""]","[""RAG regression"", ""RAG-M06"", ""RAG-M06-N03"", ""ablation study"", ""quality gate"", ""失败案例资产化""]",评测、观测与持续改进 / 端到端回归、消融实验与发布门禁 / 失败案例资产化,6ebb507d-c801-518a-a581-4e9b502202c5,not_generated
