question_id,knowledge_node_id,question_type,difficulty_level,stem,options,answer,explanation,evidence_ids
48839c86-e376-51e2-bd62-ee21ccb5c863,RAG-M07-N01,short_answer,4,在企业RAG项目中需要应用“父子检索、层级检索与长文档问答”。请给出实施步骤、失败风险和验收证据。,[],,按照知识点目标和边界给出可落地方案。,"[""8a6d4207-0b73-570f-88a9-0a286da9db8d"", ""8662dadf-3f31-5802-8bf9-9a4024d1fda3"", ""5beb2f8c-4908-51ba-b2b5-8020e17bcf3c"", ""38a85343-ee96-5bb6-a36d-102b65702aee""]"
b5a2fbb0-9565-5ef6-a7ee-8f6d5937512b,RAG-M07-N02,single_choice,4,关于“GraphRAG、实体关系与局部/全局查询”，以下哪项表述最准确？,"[{""option_id"": ""A"", ""option_text"": ""GraphRAG在所有问题上都比向量检索强。""}, {""option_id"": ""B"", ""option_text"": ""文本相似度难以直接回答“谁依赖谁”“某故障经过哪些环节传播”等关系问题。图结构显式保存实体和关系，可执行邻域、路径或社区级查询。""}, {""option_id"": ""C"", ""option_text"": ""GraphRAG、实体关系与局部/全局查询不需要任何评测或版本记录。""}, {""option_id"": ""D"", ""option_text"": ""GraphRAG、实体关系与局部/全局查询只适用于演示环境，无法用于工程系统。""}]",,文本相似度难以直接回答“谁依赖谁”“某故障经过哪些环节传播”等关系问题。图结构显式保存实体和关系，可执行邻域、路径或社区级查询。,"[""98506802-b517-54d1-830d-4593bd3abca6""]"
55c974e7-e5b2-56b6-877f-553b3fbb8fcc,RAG-M07-N02,true_false,4,GraphRAG在所有问题上都比向量检索强。,"[{""option_id"": ""T"", ""option_text"": ""正确""}, {""option_id"": ""F"", ""option_text"": ""错误""}]",,单点事实和普通语义问答通常不需要承担图构建与查询成本。,"[""98506802-b517-54d1-830d-4593bd3abca6"", ""52ab22c2-b150-504d-a10c-3c4d2f8bf0e5""]"
65903ff1-8eb7-5d13-9aee-3f6cc9afd9e8,RAG-M07-N02,short_answer,5,请用不超过200字说明GraphRAG、实体关系与局部/全局查询的核心目标、一个适用边界和一个质量验证方法。,[],,答案必须同时包含目标、边界和可验证方法，不能只复述名词。,"[""98506802-b517-54d1-830d-4593bd3abca6"", ""52ab22c2-b150-504d-a10c-3c4d2f8bf0e5"", ""2d40b0bf-895a-5c32-8073-ecf7ecf35403""]"
377f487d-a49a-5fdd-b6f1-7bf15fc5485f,RAG-M07-N02,short_answer,5,在企业RAG项目中需要应用“GraphRAG、实体关系与局部/全局查询”。请给出实施步骤、失败风险和验收证据。,[],,按照知识点目标和边界给出可落地方案。,"[""98506802-b517-54d1-830d-4593bd3abca6"", ""52ab22c2-b150-504d-a10c-3c4d2f8bf0e5"", ""2d40b0bf-895a-5c32-8073-ecf7ecf35403"", ""34ab589e-3895-5dda-af1f-7ba8ebf76721""]"
d7272419-3b60-5043-a11d-88bd948446bf,RAG-M07-N03,single_choice,4,关于“Agentic RAG、问题分解与检索自修复”，以下哪项表述最准确？,"[{""option_id"": ""A"", ""option_text"": ""Agentic RAG就是让模型自由决定所有步骤。""}, {""option_id"": ""B"", ""option_text"": ""Agent先识别子问题和证据类型，再从混合检索、层级检索、图查询、结构化查询或代码检索中选择工具。工具目录和权限由系统固定，不能由模型自行创造。""}, {""option_id"": ""C"", ""option_text"": ""Agentic RAG、问题分解与检索自修复不需要任何评测或版本记录。""}, {""option_id"": ""D"", ""option_text"": ""Agentic RAG、问题分解与检索自修复只适用于演示环境，无法用于工程系统。""}]",,Agent先识别子问题和证据类型，再从混合检索、层级检索、图查询、结构化查询或代码检索中选择工具。工具目录和权限由系统固定，不能由模型自行创造。,"[""48d5743b-bdaa-59ed-9b3c-6afd2a6a238d""]"
0a75505d-ab4a-535f-9138-b548ffcf685d,RAG-M07-N03,true_false,4,Agentic RAG就是让模型自由决定所有步骤。,"[{""option_id"": ""T"", ""option_text"": ""正确""}, {""option_id"": ""F"", ""option_text"": ""错误""}]",,生产系统需要工具白名单、状态机、预算、Schema和后端授权。,"[""48d5743b-bdaa-59ed-9b3c-6afd2a6a238d"", ""9122166e-62a5-5f90-aa9f-6b701a509ac9""]"
da49160a-9ada-5a98-a937-3216f5cb9e19,RAG-M07-N03,short_answer,5,请用不超过200字说明Agentic RAG、问题分解与检索自修复的核心目标、一个适用边界和一个质量验证方法。,[],,答案必须同时包含目标、边界和可验证方法，不能只复述名词。,"[""48d5743b-bdaa-59ed-9b3c-6afd2a6a238d"", ""9122166e-62a5-5f90-aa9f-6b701a509ac9"", ""a06b3a62-37a7-5230-9a9a-f0ca5d15f1e9""]"
d70a829f-db40-5c30-8831-145074e778f2,RAG-M07-N03,short_answer,5,在企业RAG项目中需要应用“Agentic RAG、问题分解与检索自修复”。请给出实施步骤、失败风险和验收证据。,[],,按照知识点目标和边界给出可落地方案。,"[""48d5743b-bdaa-59ed-9b3c-6afd2a6a238d"", ""9122166e-62a5-5f90-aa9f-6b701a509ac9"", ""a06b3a62-37a7-5230-9a9a-f0ca5d15f1e9"", ""6c831bf7-0966-5b49-bcb0-319c51feb9fa""]"
8032296b-1777-5115-b6d0-0c4940aee637,RAG-M07-N04,single_choice,5,关于“结构化、代码与多模态知识路由”，以下哪项表述最准确？,"[{""option_id"": ""A"", ""option_text"": ""把表格、代码和图片转成文本就完全等价。""}, {""option_id"": ""B"", ""option_text"": ""固定字段、规则清单、指标和关系表优先使用SQL或受控查询，避免模型从文本化表格猜测数值。查询结果需携带表、字段、时间和过滤条件。""}, {""option_id"": ""C"", ""option_text"": ""结构化、代码与多模态知识路由不需要任何评测或版本记录。""}, {""option_id"": ""D"", ""option_text"": ""结构化、代码与多模态知识路由只适用于演示环境，无法用于工程系统。""}]",,固定字段、规则清单、指标和关系表优先使用SQL或受控查询，避免模型从文本化表格猜测数值。查询结果需携带表、字段、时间和过滤条件。,"[""62932873-51ea-5a17-86b5-b386af4b4671""]"
e8d5c315-23e2-523d-a474-1cea308600c4,RAG-M07-N04,true_false,5,把表格、代码和图片转成文本就完全等价。,"[{""option_id"": ""T"", ""option_text"": ""正确""}, {""option_id"": ""F"", ""option_text"": ""错误""}]",,转换可能丢失结构、位置、类型和精确数值，需要保留原始模态。,"[""62932873-51ea-5a17-86b5-b386af4b4671"", ""cc8a5bcb-a904-508d-becf-7c11bae4e059""]"
47a150ee-281f-5931-9b75-0afa43572eb0,RAG-M07-N04,short_answer,5,请用不超过200字说明结构化、代码与多模态知识路由的核心目标、一个适用边界和一个质量验证方法。,[],,答案必须同时包含目标、边界和可验证方法，不能只复述名词。,"[""62932873-51ea-5a17-86b5-b386af4b4671"", ""cc8a5bcb-a904-508d-becf-7c11bae4e059"", ""08c393ce-e227-59c9-b152-c945db8c3b40""]"
2cec83e3-c42c-59a9-8aec-35c718f13611,RAG-M07-N04,short_answer,5,在企业RAG项目中需要应用“结构化、代码与多模态知识路由”。请给出实施步骤、失败风险和验收证据。,[],,按照知识点目标和边界给出可落地方案。,"[""62932873-51ea-5a17-86b5-b386af4b4671"", ""cc8a5bcb-a904-508d-becf-7c11bae4e059"", ""08c393ce-e227-59c9-b152-c945db8c3b40"", ""597a13ad-5a95-5959-953b-1121d00ba127""]"
2c5feecb-0d16-5626-a41b-148bb4cdda89,RAG-M08-N01,single_choice,2,关于“知识服务API、契约与Agent集成”，以下哪项表述最准确？,"[{""option_id"": ""A"", ""option_text"": ""Agent之间直接传任意JSON更灵活。""}, {""option_id"": ""B"", ""option_text"": ""请求至少包含retrieval_request_id、knowledge_base_version_id、query_text、top_k和filters。身份与权限过滤由后端生成，Agent不能通过自然语言绕过。""}, {""option_id"": ""C"", ""option_text"": ""知识服务API、契约与Agent集成不需要任何评测或版本记录。""}, {""option_id"": ""D"", ""option_text"": ""知识服务API、契约与Agent集成只适用于演示环境，无法用于工程系统。""}]",,请求至少包含retrieval_request_id、knowledge_base_version_id、query_text、top_k和filters。身份与权限过滤由后端生成，Agent不能通过自然语言绕过。,"[""a7da9668-9a0f-5eb3-8d65-1e2f8a3f2cfb""]"
76be89d2-59ba-509d-8cf9-f9148805deae,RAG-M08-N01,true_false,2,Agent之间直接传任意JSON更灵活。,"[{""option_id"": ""T"", ""option_text"": ""正确""}, {""option_id"": ""F"", ""option_text"": ""错误""}]",,无契约会导致字段漂移、无法并行开发和难以测试。,"[""a7da9668-9a0f-5eb3-8d65-1e2f8a3f2cfb"", ""a9903154-d349-5bb0-84f1-96c0c210e11e""]"
10d1a726-d68b-5662-91a3-f85953577560,RAG-M08-N01,short_answer,3,请用不超过200字说明知识服务API、契约与Agent集成的核心目标、一个适用边界和一个质量验证方法。,[],,答案必须同时包含目标、边界和可验证方法，不能只复述名词。,"[""a7da9668-9a0f-5eb3-8d65-1e2f8a3f2cfb"", ""a9903154-d349-5bb0-84f1-96c0c210e11e"", ""e706b43c-21c6-5e1e-be27-a6d15bf6dca6""]"
5ad25c33-f846-52ff-9640-dc97131495cd,RAG-M08-N01,short_answer,3,在企业RAG项目中需要应用“知识服务API、契约与Agent集成”。请给出实施步骤、失败风险和验收证据。,[],,按照知识点目标和边界给出可落地方案。,"[""a7da9668-9a0f-5eb3-8d65-1e2f8a3f2cfb"", ""a9903154-d349-5bb0-84f1-96c0c210e11e"", ""e706b43c-21c6-5e1e-be27-a6d15bf6dca6"", ""a089978b-f264-5e1f-8ec5-299595c46819""]"
29c38019-3f10-54e8-a472-4a2ef25efdfa,RAG-M08-N02,single_choice,3,关于“持久化、事务、缓存与一致性”，以下哪项表述最准确？,"[{""option_id"": ""A"", ""option_text"": ""数据库也是通过前端API直接连接。""}, {""option_id"": ""B"", ""option_text"": ""结构化权威记录放PostgreSQL，向量可由pgvector同库保存；PDF、图片和代码包放对象存储；Redis仅保存可重建的缓存、分布式锁或短期协调数据。""}, {""option_id"": ""C"", ""option_text"": ""持久化、事务、缓存与一致性不需要任何评测或版本记录。""}, {""option_id"": ""D"", ""option_text"": ""持久化、事务、缓存与一致性只适用于演示环境，无法用于工程系统。""}]",,结构化权威记录放PostgreSQL，向量可由pgvector同库保存；PDF、图片和代码包放对象存储；Redis仅保存可重建的缓存、分布式锁或短期协调数据。,"[""a0691617-7aef-5cbb-999b-318ce930f4d5""]"
09b88e28-ee79-566c-bacd-eb67e5f10e58,RAG-M08-N02,true_false,3,数据库也是通过前端API直接连接。,"[{""option_id"": ""T"", ""option_text"": ""正确""}, {""option_id"": ""F"", ""option_text"": ""错误""}]",,前端只调用后端API，后端使用数据库驱动或ORM连接数据库。,"[""a0691617-7aef-5cbb-999b-318ce930f4d5"", ""216cb12a-abee-5c74-a2e2-8ad16395fae0""]"
bfc66c50-0bc4-546d-84d2-c83dad1e550d,RAG-M08-N02,short_answer,4,请用不超过200字说明持久化、事务、缓存与一致性的核心目标、一个适用边界和一个质量验证方法。,[],,答案必须同时包含目标、边界和可验证方法，不能只复述名词。,"[""a0691617-7aef-5cbb-999b-318ce930f4d5"", ""216cb12a-abee-5c74-a2e2-8ad16395fae0"", ""83d3d7ce-7589-50b3-ae42-99e860593e20""]"
00cf91a7-b2d6-55aa-8f9f-0a2eb0e24bf9,RAG-M08-N02,short_answer,4,在企业RAG项目中需要应用“持久化、事务、缓存与一致性”。请给出实施步骤、失败风险和验收证据。,[],,按照知识点目标和边界给出可落地方案。,"[""a0691617-7aef-5cbb-999b-318ce930f4d5"", ""216cb12a-abee-5c74-a2e2-8ad16395fae0"", ""83d3d7ce-7589-50b3-ae42-99e860593e20"", ""e5980c5c-382b-51b1-a425-0f896e0d688e""]"
9bef8762-504c-57e1-87e5-122534b796a9,RAG-M08-N03,single_choice,4,关于“性能、批处理、缓存与容量规划”，以下哪项表述最准确？,"[{""option_id"": ""A"", ""option_text"": ""减少top-k一定能同时提高速度和质量。""}, {""option_id"": ""B"", ""option_text"": ""容量模型至少考虑文档数、切片数、向量维度、索引大小、每日更新量、并发查询、候选池、重排调用和生成token。数据规模与查询模式共同决定瓶颈。""}, {""option_id"": ""C"", ""option_text"": ""性能、批处理、缓存与容量规划不需要任何评测或版本记录。""}, {""option_id"": ""D"", ""option_text"": ""性能、批处理、缓存与容量规划只适用于演示环境，无法用于工程系统。""}]",,容量模型至少考虑文档数、切片数、向量维度、索引大小、每日更新量、并发查询、候选池、重排调用和生成token。数据规模与查询模式共同决定瓶颈。,"[""8d9b1474-edc1-5907-9284-c13592082a29""]"
597e0e87-34ba-5cee-b67f-e4cb557af15b,RAG-M08-N03,true_false,4,减少top-k一定能同时提高速度和质量。,"[{""option_id"": ""T"", ""option_text"": ""正确""}, {""option_id"": ""F"", ""option_text"": ""错误""}]",,速度可能提高，但关键证据召回可能下降，需要质量-性能联合评测。,"[""8d9b1474-edc1-5907-9284-c13592082a29"", ""4c1d2fed-7251-5c77-8fb9-405983e2e002""]"
0e30ea1f-4c51-511b-8e0e-aa34dedb4043,RAG-M08-N03,short_answer,5,请用不超过200字说明性能、批处理、缓存与容量规划的核心目标、一个适用边界和一个质量验证方法。,[],,答案必须同时包含目标、边界和可验证方法，不能只复述名词。,"[""8d9b1474-edc1-5907-9284-c13592082a29"", ""4c1d2fed-7251-5c77-8fb9-405983e2e002"", ""a7caef67-cf4a-5fc4-a770-9f695ad627f6""]"
a599e6d6-f7bb-5938-ad28-a1496ee0bec9,RAG-M08-N03,short_answer,5,在企业RAG项目中需要应用“性能、批处理、缓存与容量规划”。请给出实施步骤、失败风险和验收证据。,[],,按照知识点目标和边界给出可落地方案。,"[""8d9b1474-edc1-5907-9284-c13592082a29"", ""4c1d2fed-7251-5c77-8fb9-405983e2e002"", ""a7caef67-cf4a-5fc4-a770-9f695ad627f6"", ""fd6ae84e-23a4-5b44-85a7-d12f8246b9f4""]"
72786715-1e9f-5610-8331-acd28ca76717,RAG-M08-N04,single_choice,5,关于“本地开发、容器部署、安全与运维”，以下哪项表述最准确？,"[{""option_id"": ""A"", ""option_text"": ""本地开发后部署只需把代码复制到服务器。""}, {""option_id"": ""B"", ""option_text"": ""前端、业务后端、Agent Runtime、PostgreSQL/pgvector和Redis可在一台开发机运行。数据库数据卷、上传文件和密钥不提交Git，仓库只保存迁移、种子、契约和代码。""}, {""option_id"": ""C"", ""option_text"": ""本地开发、容器部署、安全与运维不需要任何评测或版本记录。""}, {""option_id"": ""D"", ""option_text"": ""本地开发、容器部署、安全与运维只适用于演示环境，无法用于工程系统。""}]",,前端、业务后端、Agent Runtime、PostgreSQL/pgvector和Redis可在一台开发机运行。数据库数据卷、上传文件和密钥不提交Git，仓库只保存迁移、种子、契约和代码。,"[""0af1e8e2-843f-554e-af8f-c5115de5ccd8""]"
d2a54873-b2a2-5e9a-80b1-fd11b6d06f05,RAG-M08-N04,true_false,5,本地开发后部署只需把代码复制到服务器。,"[{""option_id"": ""T"", ""option_text"": ""正确""}, {""option_id"": ""F"", ""option_text"": ""错误""}]",,还需要环境配置、持久化卷、迁移、反向代理、安全、监控和恢复演练。,"[""0af1e8e2-843f-554e-af8f-c5115de5ccd8"", ""9ee66678-89ed-5378-b51f-57bc0edfe9a9""]"
3b97f129-ea3f-56a2-acae-9721ba9e7c37,RAG-M08-N04,short_answer,5,请用不超过200字说明本地开发、容器部署、安全与运维的核心目标、一个适用边界和一个质量验证方法。,[],,答案必须同时包含目标、边界和可验证方法，不能只复述名词。,"[""0af1e8e2-843f-554e-af8f-c5115de5ccd8"", ""9ee66678-89ed-5378-b51f-57bc0edfe9a9"", ""cceb5911-0533-57ae-8400-8f5f80f11680""]"
bfd10eb2-200c-5442-9cc3-2171793b84ff,RAG-M08-N04,short_answer,5,在企业RAG项目中需要应用“本地开发、容器部署、安全与运维”。请给出实施步骤、失败风险和验收证据。,[],,按照知识点目标和边界给出可落地方案。,"[""0af1e8e2-843f-554e-af8f-c5115de5ccd8"", ""9ee66678-89ed-5378-b51f-57bc0edfe9a9"", ""cceb5911-0533-57ae-8400-8f5f80f11680"", ""58052dfe-4dc7-5155-a507-14fde93333d3""]"
